chart_date,chart_name,track_artist,track_bpm,track_date,track_genre,track_key,track_label,track_length_ms,track_remixer,track_title
2024-01-12T03:33:03-07:00,Writing On The Wall,"Cassian,Jimi Jules,Anyma (ofc)",126,2023-03-10,Melodic House & Techno,B Major,Rose Avenue,312440,,My City's On Fire (Anyma & Cassian Extended Remix)
2024-01-12T03:39:39-07:00,Acid Jackin Chart,VinceExpo,128,2024-01-12,Jackin House,Ab Minor,Chronic Rhythm,393901,,Acid Jackin
2024-01-12T03:39:39-07:00,Acid Jackin Chart,Justin Joe,125,2024-01-12,Jackin House,A Minor,Purveyor Underground,360960,,Ellory Jane
2024-01-12T03:39:39-07:00,Acid Jackin Chart,Pinto (NYC),128,2024-01-12,Jackin House,G Minor,Jack City Records,330000,,Jazz EFX
2024-01-12T03:39:39-07:00,Acid Jackin Chart,Delgado,127,2024-01-12,Jackin House,G Minor,Dont Sweat The Small Stuff,328818,,Nights
2024-01-12T03:39:39-07:00,Acid Jackin Chart,Makson (PL),124,2024-01-11,Jackin House,F Major,That's Right Dawg Music,348387,,The Real Dawgs EP
2024-01-12T03:39:39-07:00,Acid Jackin Chart,Jonasclean,126,2024-01-12,Jackin House,C Major,Less BlaBla Records,243809,,H
2024-01-12T03:39:39-07:00,Acid Jackin Chart,Paul Parsons,121,2024-01-12,Jackin House,E Major,Hot House Records,277685,,Sweat
2024-01-12T03:39:39-07:00,Acid Jackin Chart,"Igor Gonya,Justnique",127,2024-01-12,Jackin House,D Minor,Gonya Entertainment,258917,,Cacio E Pepe
2024-01-12T03:39:39-07:00,Acid Jackin Chart,"FederFunk,Raffaele Ciavolino",123,2024-01-12,Jackin House,D Major,Cruise Music,369268,,THE BEST OF 2023
2024-01-12T03:39:39-07:00,Acid Jackin Chart,FederFunk,128,2023-09-29,Jackin House,E Minor,Chronic Rhythm,352539,,Funky Tech Party
2024-01-12T03:39:39-07:00,Acid Jackin Chart,DiscoCream,124,2024-01-05,Jackin House,Bb Minor,Chronic Rhythm,277000,VinceExpo,Happy Groove ( VinceExpo Essential Jackin Edit )
2024-01-12T03:39:39-07:00,Acid Jackin Chart,Manuel De La Mare,128,2024-01-12,Tech House,G Major,303Lovers,360937,,Nonstop
2024-01-12T03:39:39-07:00,Acid Jackin Chart,96 Vibe,128,2024-01-12,Tech House,Ab Major,Bump N' Grind Records,352500,,Suena el Tambor EP
2024-01-12T04:27:09-07:00,Better With You Charts,Max Metzinger,128,2024-01-11,Tech House,F Minor,zerrro,243750,,Z0002
2024-01-12T04:27:09-07:00,Better With You Charts,The Chemical Brothers,128,2024-01-12,Electronica,D Major,EMI,322786,Chris Lake,No Reason (Chris Lake Extended Mix)
2024-01-12T04:27:09-07:00,Better With You Charts,"Max Styler,Westend",128,2024-01-12,Tech House,Eb Major,Insomniac Records,322500,,Rhythm Machine
2024-01-12T04:27:09-07:00,Better With You Charts,Flo.Von,126,2024-01-11,Tech House,G Minor,zerrro,262857,,Z0002
2024-01-12T04:27:09-07:00,Better With You Charts,"Anabel Englund,J. Worra,Disco Lines",129,2024-01-12,Dance / Electro Pop,G Minor,Ultra,284709,,Cutting Loose (Extended Mix)
2024-01-12T04:27:09-07:00,Better With You Charts,"Lee Foss,Skonka,TheConnect",127,2024-01-12,Tech House,C Major,Repopulate Mars,341698,,Worship Technology
2024-01-12T04:27:09-07:00,Better With You Charts,Seb Zito,130,2023-04-28,Tech House,G Major,Black Book Records,340179,,Lights Down
2024-01-12T04:27:09-07:00,Better With You Charts,Tim Klein,127,2024-01-11,Tech House,E Major,zerrro,260945,,Z0002
2024-01-12T04:27:09-07:00,Better With You Charts,Volac,127,2024-01-05,Tech House,G Minor,Repopulate Mars,333543,,Repopulate Stars - Welcome To The Future
2024-01-12T04:27:09-07:00,Better With You Charts,Simenga,127,2024-01-05,Tech House,C Minor,Stereophonic,287244,,Bombedom
2024-01-12T01:51:59-07:00,Here We Go Again #234,ROBPM,150,2023-12-18,Hard Techno,A Minor,Bad Cave Records,329200,,Curiosity / Suxxx
2024-01-12T01:51:59-07:00,Here We Go Again #234,"A*S*Y*S,Nicolas Julian,AENJAY",150,2023-12-01,Hard Techno,F Major,Chrome Red,332900,,Reminiscence (Original Mix)
2024-01-12T01:51:59-07:00,Here We Go Again #234,"Jody 6,Benefice,LeStrange",150,2023-12-08,Hard Techno,Ab Major,Rave Alert,281820,,Up To No Good EP
2024-01-12T01:51:59-07:00,Here We Go Again #234,CARV,152,2023-02-24,Hard Techno,G Major,Revised Records,405789,,Say My Name
2024-01-12T01:51:59-07:00,Here We Go Again #234,PISAPIA (IT),154,2023-06-23,Hard Techno,Bb Minor,Taapion,330389,,Fresh Blood : Tome 4
2024-01-12T01:51:59-07:00,Here We Go Again #234,Joey Risdon,155,2023-12-15,Hard Techno,E Minor,Expel Your Demons Records,349935,,From Ashes
2024-01-12T01:51:59-07:00,Here We Go Again #234,"Denis Dekay,Doruksen",153,2023-10-13,Hard Techno,A Minor,Revised Records,331354,,MAVI VE MOR EP
2024-01-12T01:51:59-07:00,Here We Go Again #234,"Luca Agnelli,PISAPIA (IT)",155,2023-12-15,Hard Techno,A Minor,No Mercy,373384,,Switch
2024-01-12T01:51:59-07:00,Here We Go Again #234,PRYDIE,155,2023-12-06,Hard Techno,A Major,WarinD Records,342193,,Hard Kicks Soft Lips
2024-01-12T01:51:59-07:00,Here We Go Again #234,"Denis Dekay,Doruksen",155,2023-10-13,Hard Techno,E Major,Revised Records,331354,,MAVI VE MOR EP
2024-01-12T01:51:59-07:00,Here We Go Again #234,Joey Risdon,155,2023-12-15,Hard Techno,Ab Major,Expel Your Demons Records,301935,,From Ashes
2024-01-12T01:51:59-07:00,Here We Go Again #234,"Bitonal,MonoDynamic",151,2023-11-30,Hard Techno,Ab Minor,Sonaxx Records,343311,Bastet,"Best of Hard Techno, Vol. 4"
2024-01-12T01:51:59-07:00,Here We Go Again #234,Sopik,158,2023-11-03,Hard Techno,Eb Minor,Finder Records,255193,,Boxing Club EP
2024-01-12T01:51:59-07:00,Here We Go Again #234,Zeuz,160,2023-12-15,Hard Techno,F Major,Whiteline Records,266304,,F*ckin Harder Stylez
2024-01-12T01:51:59-07:00,Here We Go Again #234,"PALØ,SMBG",160,2023-08-25,Hard Techno,G Major,Revised Records,294750,,Makin' Money Solo
2024-01-12T01:51:59-07:00,Here We Go Again #234,"CHRS,SUMIA",156,2023-11-03,Hard Techno,Ab Major,Expel Your Demons Records,300000,,Violent Outbursts
2024-01-12T01:51:59-07:00,Here We Go Again #234,"NEIKA,Creeds",160,2023-06-07,Hard Techno,A Major,Rave Alert,291000,,Ecstasy EP
2024-01-12T01:51:59-07:00,Here We Go Again #234,MAHTAL,160,2023-09-07,Hard Techno,G Minor,Unfaced,289472,,Omnes EP
2024-01-12T01:51:59-07:00,Here We Go Again #234,Warp Brothers,135,2022-03-25,Techno (Peak Time / Driving),E Major,Spannung Records,357227,,Attention
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,"Sophie Ellis-Bextor,Lufthaus",125,2024-01-12,Dance / Electro Pop,F Minor,Armada Music,357187,David Penn,Immortal - David Penn Remix
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,"The Dukes,Danny Losito,Maryhouse",124,2023-12-29,House,F Minor,UMM (Media Records),208840,,Sirens
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,Dua Lipa,119,2023-12-22,Dance / Electro Pop,D Minor,Warner Records,202000,Adam Port,Houdini (Adam Port Mix)
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,"Carlita,Black Circle,Calussa",126,2024-01-04,Melodic House & Techno,Bb Major,Higher Ground,439106,,Fell In Luv (Black Circle Remix (Extended))
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,"Umm,Gaty Lopez",125,2023-07-31,House,A Major,UMM (Media Records),372000,,Ritmo Fatal
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,Starwoodz,128,2024-01-12,Tech House,G Major,Risky,282187,,Dance to Groove
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,Maxic,122,2024-01-05,Afro House,C Minor,BlackSea Records,432786,,Desert Rose
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,"Kevin McKay,Duwayne Motley,Kelli Sae",124,2024-01-05,Deep House,D Minor,Glasgow Underground,344637,,Somebody To Love
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,"Luxe Agoris,Rico 56,twofaced.",120,2023-11-17,Deep House,E Major,ChillYourMind,242000,,Feel It
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,"LIORi,Elad Adi",122,2023-07-21,Afro House,F Minor,Go Deeva Records,316725,,Mas Que Nada
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,Yensü,152,2024-01-05,Afro House,D Major,Claps Records,370592,,"Dancing Journey, Frau Energy - Original Mixes"
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,Gaty Lopez,123,2023-09-08,Progressive House,G Major,Urban GorillazX,428297,Dave Alyan,"Mad Moods, Vol. 1"
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,"Disclosure,Eliza Doolittle",122,2023-12-22,Dance / Electro Pop,Eb Minor,UMC (Universal Music Catalogue),362459,Rivo,You & Me (Rivo Extended Mix)
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,CASSIMM,126,2023-10-13,House,F Major,Golden Recordings,347619,,LOVE DESIRE (Extended Mix)
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,"Robin Schulz,Rita Ora,Tiago PZK",130,2023-12-15,Dance / Electro Pop,Db Major,Warner Music Central Europe,249566,,I'll Be There (VIP Extended Mix)
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,Gaty Lopez,120,2023-07-21,Deep House,D Major,Andorfine Digital,370000,,Dance into the Morning
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,Nautik (US),128,2024-01-19,Tech House,C Minor,Retail Records,225000,,To The Beat
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,"Roger Sanchez,Katherine Ellis,Lisa Pure",124,2023-07-21,House,G Minor,For The Love Of House,329032,Franco De Mulero,Gaia Dance
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,Gaty Lopez,124,2023-07-07,Tech House,E Major,Elements Of Life,203225,,"Magic Rhythms (Tech House Only), Vol. 3"
2024-01-12T04:14:03-07:00,Ibiza January Top Chart 2024,Gaty Lopez,121,2023-01-06,Melodic House & Techno,Gb Minor,JANGO DEL MAR,353057,,All I Need Is a Miracle
2024-01-15T02:23:03-07:00,2024 TOP 10,Brian Vee (UK),135,2023-10-26,Techno (Peak Time / Driving),Gb Major,Replicate Records,471499,,Time Lapse
2024-01-15T02:23:03-07:00,2024 TOP 10,"Heerhorst,Teenage Mutants,PETER PAHN",135,2023-05-05,Techno (Peak Time / Driving),G Major,Drumcode,355833,,Dark Clouds
2024-01-15T02:23:03-07:00,2024 TOP 10,Brian Vee (UK),138,2023-12-29,Trance (Main Floor),Bb Major,Redlof Records,394825,,Redlof
2024-01-15T02:23:03-07:00,2024 TOP 10,Belocca,136,2023-06-09,Techno (Peak Time / Driving),Bb Minor,Mainground Music,377867,Marie Vaunt,Metamorphosis - Remixes
2024-01-15T02:23:03-07:00,2024 TOP 10,Brian Vee (UK),134,2023-12-01,Techno (Peak Time / Driving),F Minor,INSOMNIA,387098,,Full Circle
2024-01-15T02:23:03-07:00,2024 TOP 10,Jay Lumen,102,2024-01-05,Techno (Peak Time / Driving),F Major,Footwork,368000,,Universe
2024-01-15T02:23:03-07:00,2024 TOP 10,Brian Vee (UK),137,2023-10-26,Techno (Peak Time / Driving),Eb Minor,Replicate Records,448576,,Time Lapse
2024-01-12T03:55:33-07:00,Sweet Sensation chart,Ivan Kay,125,2024-01-12,Funky House,A Minor,Burnk Digital,297118,,Sweet Sensation
2024-01-12T03:55:33-07:00,Sweet Sensation chart,Ivan Kay,125,2024-02-09,Funky House,E Minor,Burnk Digital,329890,,Acid Sound
2024-01-12T03:55:33-07:00,Sweet Sensation chart,Ivan Kay,126,2023-12-29,Funky House,Db Minor,Burnk Digital,301498,,The Sound of Memories
2024-01-12T03:55:33-07:00,Sweet Sensation chart,Ivan Kay,126,2024-01-19,Funky House,D Minor,Burnk Digital,287619,,70 Funky
2024-01-12T03:55:33-07:00,Sweet Sensation chart,Ivan Kay,126,2024-01-08,House,Eb Major,Burnk Digital,289559,,Lime
2024-01-15T02:23:03-07:00,2024 TOP 10,Fuenka,125,2023-12-29,Trance (Raw / Deep / Hypnotic),C Major,Settlement,418560,,Synnax
2024-01-15T02:23:03-07:00,2024 TOP 10,"Reinier Zonneveld,Space 92",135,2023-12-08,Techno (Peak Time / Driving),E Minor,Filth on Acid,369777,,Ravarp
2024-01-15T02:23:03-07:00,2024 TOP 10,Chris Avantgarde,125,2023-12-20,Melodic House & Techno,C Major,Afterlife Records,395520,,Perception
2024-01-12T03:55:33-07:00,Sweet Sensation chart,"Ivan Kay,Fiorez",123,2024-01-19,Nu Disco / Disco,A Minor,Tribal Kitchen,280975,Laurent Simeca,People Hold On (Laurent Simeca Nu Disco Mix)
2024-01-12T03:55:33-07:00,Sweet Sensation chart,"Wolfram,Josh Ludlow",126,2023-12-15,Nu Disco / Disco,A Minor,Defected,339126,Purple Disco Machine,YoYo Disco - Purple Disco Machine Extended Remix
2024-01-12T03:55:33-07:00,Sweet Sensation chart,CASSIMM,127,2023-12-22,House,B Major,Toolroom Trax,323625,,Wanna Feel Something
2024-01-12T03:55:33-07:00,Sweet Sensation chart,"Carlos Vives,Wakyin",124,2023-12-13,Afro House,Bb Minor,Astralwerks,391581,,Beso (Fruta Fresca) (Extended Mix)
2024-01-12T03:55:33-07:00,Sweet Sensation chart,VLTRA (IT),128,2023-11-03,Tech House,G Minor,AETERNA Records,393750,GENESI (ITA),Funk Soul Brother (GENESI Edit Extended)
2024-01-12T03:55:33-07:00,Sweet Sensation chart,"Bob Sinclar,Antonella Ruggiero,Matia Bazar",123,2023-10-27,Nu Disco / Disco,Db Major,TIME Records,304390,,Ti Sento
2024-01-12T03:44:01-07:00,Freedom Access,DJ Lily,67,2023-12-08,Techno (Peak Time / Driving),Db Major,LILIES,255389,,LILIESKALLA3
2024-01-12T03:44:01-07:00,Freedom Access,Minus Magnus,142,2024-01-26,Techno (Peak Time / Driving),Db Minor,Mhost Likely,379964,,Voices
2024-01-12T03:44:01-07:00,Freedom Access,Blue Hour,148,2023-11-17,Trance (Raw / Deep / Hypnotic),Db Major,Blue Hour,343728,,Dimensions
2024-01-12T03:44:01-07:00,Freedom Access,Schwefelgelb,136,2023-10-06,Techno (Raw / Deep / Hypnotic),G Minor,n-PLEX,275294,,Ich Bin Wach
2024-01-12T03:44:01-07:00,Freedom Access,Peder Mannerfelt,101,2023-12-01,Techno (Raw / Deep / Hypnotic),Gb Major,Voam,308992,,The Benefits of Living in a Hole
2024-01-12T03:44:01-07:00,Freedom Access,Fireground,140,2023-04-14,Techno (Raw / Deep / Hypnotic),F Minor,Tresor Records,316640,,Refreshing Pt. 1
2024-01-12T03:44:01-07:00,Freedom Access,Karenn,139,2023-06-23,Techno (Raw / Deep / Hypnotic),Eb Minor,Voam,260719,,Everything is Curly
2024-01-12T03:44:01-07:00,Freedom Access,Minus Magnus,138,2021-08-06,Techno (Peak Time / Driving),Eb Minor,Mhost Likely,458235,,Inside Pax
2024-01-12T03:44:01-07:00,Freedom Access,P.E.A.R.L.,138,2020-10-02,Techno (Raw / Deep / Hypnotic),B Minor,Moral Standards,348760,,We Will Not All Fall
2024-01-12T03:44:01-07:00,Freedom Access,SSTROM,90,2021-11-05,Techno (Raw / Deep / Hypnotic),E Major,Voam,313661,,Kiln
2024-01-12T03:44:01-07:00,Freedom Access,Blawan,146,2021-06-18,Bass / Club,A Minor,Ternesc,282798,,Soft Waahls EP
2024-01-12T03:44:01-07:00,Freedom Access,Peder Mannerfelt,142,2019-06-21,Techno (Peak Time / Driving),A Minor,Peder Mannerfelt Produktion,324507,OnScreenActor,Sissel & Bass 4 Ever
2024-01-12T03:44:01-07:00,Freedom Access,I Hate Models,136,2016-08-08,Hard Techno,D Minor,Arts,446500,,Warehouse Memories
2024-01-12T03:44:01-07:00,Freedom Access,Justin Berkovi,136,2004-04-26,Electronica,B Minor,Music Man Records,457326,Phil Kieran,I Can Feel The Sound
2024-01-12T03:44:01-07:00,Freedom Access,No Man's Land,154,2017-01-16,Trance (Main Floor),E Major,Bonzai Back Catalogue,312973,,Termination ZX
2024-01-12T04:33:04-07:00,Walking On 2024,Tuff Dub,130,2024-01-12,Tech House,G Major,Be One Records,356307,,Gracias Tantra
2024-01-12T04:33:04-07:00,Walking On 2024,Aaron Martin,128,2024-01-19,Minimal / Deep Tech,C Minor,Dosmundos,348750,,The Opening
2024-01-12T04:33:04-07:00,Walking On 2024,"Victor Romero,Wuez",131,2023-12-29,Tech House,Gb Minor,Be One Limited,352671,,Best of 2023
2024-01-12T04:33:04-07:00,Walking On 2024,"Hector Couto,Rendher",129,2024-01-05,Minimal / Deep Tech,F Minor,Moan,342623,Dennis Cruz,Break Down EP
2024-01-12T04:33:04-07:00,Walking On 2024,"Crewcutz,Freenzy Music",130,2024-01-26,Tech House,Ab Minor,Techaway Records,354461,,Workthebody EP
2024-01-12T04:39:18-07:00,Afro Latin Chart [January2K24],Silvano Del Gado,125,2024-01-12,Afro House,A Minor,Dream Beat Recordings,324000,,La Macarena
2024-01-12T04:39:18-07:00,Afro Latin Chart [January2K24],"Joeski,Canelo Rodriguez",123,2023-12-22,Afro House,G Minor,Maya Records,390931,,La Rumba (Original)
2024-01-12T04:39:18-07:00,Afro Latin Chart [January2K24],Sllash & Doppe,124,2024-01-03,Afro House,Ab Major,Variety Music,388000,,Afronica Vol. 2
2024-01-12T04:39:18-07:00,Afro Latin Chart [January2K24],DJ Jarell,122,2024-01-05,Afro House,Ab Major,Wired,328524,,Havanero
2024-01-12T04:39:18-07:00,Afro Latin Chart [January2K24],"Sebjak,Fahlberg,Sebjak, Fahlberg",120,2019-09-13,Afro House,E Minor,ELEMENTS,452000,,Chaka / Viola
2024-01-12T04:39:18-07:00,Afro Latin Chart [January2K24],"Mijangos,FEFLO",122,2024-01-05,Afro House,E Minor,UNION RECORDS (IT),314754,,Baila Pegadito
2024-01-12T04:33:04-07:00,Walking On 2024,"Danny Leblack,David Treble",127,2024-01-12,Tech House,Eb Major,And Dance,366774,,Squirtle - Sintonia
2024-01-12T04:33:04-07:00,Walking On 2024,"Nicolau Marinho,Tough Art",129,2023-12-22,Tech House,Eb Minor,Be One Records,316046,,Best of 2023
2024-01-12T04:33:04-07:00,Walking On 2024,"Bastian Bux,Daniel Orpi",130,2024-01-05,Minimal / Deep Tech,Bb Minor,Diggin' Records,357692,,Wake Up
2024-01-12T04:33:04-07:00,Walking On 2024,Aitor Astiz,129,2024-01-19,Minimal / Deep Tech,D Minor,Dosmundos,381395,,The Opening
2024-01-12T04:33:04-07:00,Walking On 2024,"Un Padre,Dimitri J",130,2024-02-09,Tech House,Eb Minor,CUFF,313846,,Hold Up
2024-01-12T04:33:04-07:00,Walking On 2024,Gabriele Toma,66,2024-01-19,Tech House,C Minor,Hot Creations,320022,,You See Me EP
2024-01-12T04:33:04-07:00,Walking On 2024,Francis De Simone,131,2024-01-26,Tech House,D Minor,Hottrax,384732,,Switch EP
2024-01-12T04:33:04-07:00,Walking On 2024,Antonello Camboni,129,2024-01-26,Tech House,G Minor,Reissues,321861,,Dom
2024-01-12T04:33:04-07:00,Walking On 2024,Sante Sansone,131,2024-01-19,Minimal / Deep Tech,Ab Minor,MUSE,397044,,Moment
2024-01-12T04:33:04-07:00,Walking On 2024,"Paco Osuna,Iglesias",128,2024-01-26,Tech House,B Minor,Mindshake Records,390000,,Amigos EP
2024-01-12T04:33:04-07:00,Walking On 2024,Rafa Calello,129,2024-01-19,House,E Major,Be One Limited,346000,,Logic Party Rock
2024-01-12T04:33:04-07:00,Walking On 2024,"Saint Sinner,FLORENTIA",128,2024-01-26,Tech House,F Minor,ABODE Records,331992,,So Keep It Up
2024-01-12T04:33:04-07:00,Walking On 2024,Andrea Guido,128,2024-01-19,Tech House,D Major,Drop Low Records,307500,,Trepa
2024-01-12T04:39:18-07:00,Afro Latin Chart [January2K24],Pablo Fierro,120,2021-10-22,Afro House,Bb Minor,WE'RE HERE,420000,,Before
2024-01-12T04:39:18-07:00,Afro Latin Chart [January2K24],Sebjak,120,2022-01-21,Afro House,F Minor,Bibliotheque Records,402545,,Aguacero EP
2024-01-12T04:39:18-07:00,Afro Latin Chart [January2K24],"Da Capo,Moojo",120,2023-07-07,Afro House,Db Major,Calamar Records,415661,,Secret ID
2024-01-12T04:39:18-07:00,Afro Latin Chart [January2K24],"Antdot,Paulo Novaes,Nina Oliveira",122,2023-09-01,Afro House,D Minor,Dawn Patrol Records,363749,,Viagem Ao Centro Do Eu (Coragem)
2024-01-12T04:33:04-07:00,Walking On 2024,S.L.M.D,130,2024-01-15,Minimal / Deep Tech,Ab Minor,Ohana Music,339691,,Hit The Club EP
2024-01-12T04:33:04-07:00,Walking On 2024,Italobros,127,2023-12-15,Tech House,B Minor,NATURE,363840,,Sonhar
2024-01-12T04:47:27-07:00,Its A House Thing Chart,Trimtone,127,2024-01-05,House,Eb Minor,Motive Records,350375,,Its a House Thing
2024-01-12T04:47:27-07:00,Its A House Thing Chart,"Trimtone,Mixed Methods",126,2023-12-22,House,B Minor,PHXBLK,363326,,House Music Saved Me
2024-01-12T04:47:27-07:00,Its A House Thing Chart,Hatiras,127,2024-01-18,House,Bb Major,Spacedisco Records,190866,,Miamimita
2024-01-12T04:47:27-07:00,Its A House Thing Chart,"Andre Salmon,Michael Joseph,Reyett",126,2024-01-19,House,G Minor,Brobot Records,356190,,Hot Sauces
2024-01-12T04:47:27-07:00,Its A House Thing Chart,"Miki Zara,Revy Morris",124,2024-01-06,House,Db Minor,DISCOBOX,345500,,Travelling Without Moving
2024-01-12T04:47:27-07:00,Its A House Thing Chart,"Lifford,Cafe 432",124,2023-07-29,House,C Minor,Soundstate Records,383005,,Symphony
2024-01-12T04:47:27-07:00,Its A House Thing Chart,Fuzzy Hair,124,2024-01-12,House,C Minor,Motive Records,331719,,Burning in My Soul
2024-01-12T04:47:27-07:00,Its A House Thing Chart,CHAN (US),125,2024-01-12,House,A Minor,Wh0 Plays,292320,,All I Need
2024-01-12T04:47:27-07:00,Its A House Thing Chart,"DJ Shu-ma,Fickry",125,2024-01-12,House,A Minor,Groovy Riddim Records,310110,,Find A Way
2024-01-12T04:47:27-07:00,Its A House Thing Chart,Earth n Days,126,2023-12-15,House,Db Minor,HouseU,289523,,You Can Do It (Extended Mix)
2024-01-12T04:39:35-07:00,Mystific Selections,"Art Twisted,Neinzge",129,2024-01-12,Drum & Bass,F Minor,DNBB Digital,262325,,Insomnia
2024-01-12T04:39:35-07:00,Mystific Selections,Acuna,87,2024-01-12,Drum & Bass,A Minor,DNBB Digital,315862,,"DNBRAZIL Summer Festival, Vol.1"
2024-01-12T04:39:35-07:00,Mystific Selections,"Drs,Creatures,Mindstate,Émilie Rachel",153,2024-01-12,Drum & Bass,C Minor,Space Cadet,264574,,Everything Must Go!
2024-01-12T04:39:35-07:00,Mystific Selections,Mystific,87,2022-06-24,Drum & Bass,E Minor,DNBB Digital,220689,,Love Again (Vocal Mix)
2024-01-12T04:39:35-07:00,Mystific Selections,Vera Medina,83,2023-11-24,Drum & Bass,A Minor,DNBB Digital,192574,,Preciso Me Encontrar
2024-01-12T04:39:35-07:00,Mystific Selections,"Sigma,Crystal Fighters",106,2024-01-12,Dance / Electro Pop,D Minor,3Beat,214028,,Someone To Hold On To
2024-01-12T04:39:35-07:00,Mystific Selections,"DJ Marky,Makoto",87,2023-10-27,Drum & Bass,F Major,Human Elements,248265,,Found Magic
2024-01-12T04:39:35-07:00,Mystific Selections,Connect5,110,2024-01-12,Drum & Bass,Db Minor,DNBB Digital,297931,,Haunted By You
2024-01-12T04:39:35-07:00,Mystific Selections,IYRE,87,2021-05-31,Drum & Bass,F Minor,Celsius Recordings,292613,,Sub Arctic Signal EP
2024-01-12T04:39:35-07:00,Mystific Selections,"Bastion,Catching Cairo",87,2021-08-17,Drum & Bass,Eb Minor,Pilot.,215172,,Shapes
2024-01-12T04:45:24-07:00,Beatport techno chart,John Sense,145,2024-01-12,Techno (Peak Time / Driving),Eb Major,MTDN Audio Rec,450206,,Stimulus
2024-01-12T04:45:24-07:00,Beatport techno chart,"Gaga,Mateo!",128,2024-01-12,Techno (Peak Time / Driving),Eb Major,Dark Face Recordings,420468,Berto (DE),Viper
2024-01-12T04:45:24-07:00,Beatport techno chart,Mark Reeve,135,2024-01-12,Techno (Peak Time / Driving),G Major,Terminal M,341824,,Body Control
2024-01-12T04:45:24-07:00,Beatport techno chart,John Sense,145,2024-01-12,Techno (Peak Time / Driving),Ab Major,MTDN Audio Rec,425379,,Stimulus
2024-01-12T04:45:24-07:00,Beatport techno chart,Mha Iri,138,2024-01-12,Techno (Peak Time / Driving),G Major,Filth on Acid,388695,,Lazuli
2024-01-12T04:45:24-07:00,Beatport techno chart,Dj Joys,134,2023-11-10,Techno (Peak Time / Driving),G Major,MTDN Audio Rec,302544,,The Stars Align
2024-01-12T04:45:24-07:00,Beatport techno chart,"UMEK,Sam WOLFE",136,2024-01-12,Techno (Peak Time / Driving),G Major,1605,353711,,Robocop
2024-01-12T04:45:24-07:00,Beatport techno chart,Nico Cabeza,132,2024-01-12,Techno (Peak Time / Driving),D Major,VOLTA,392727,,Laguna
2024-01-12T04:45:24-07:00,Beatport techno chart,Dj Joys,130,2023-11-10,Techno (Peak Time / Driving),F Minor,MTDN Audio Rec,386832,,The Stars Align
2024-01-12T04:45:24-07:00,Beatport techno chart,John Sense,140,2023-04-28,Techno (Peak Time / Driving),C Major,MTDN Audio Rec,329625,,Turning Point
2024-01-12T04:45:24-07:00,Beatport techno chart,Jody 6,135,2024-01-08,Techno (Peak Time / Driving),F Major,Autektone Records,364444,,D.F.W.M. / Obliterate Your Mind
2024-01-12T04:45:24-07:00,Beatport techno chart,John Sense,67,2023-03-10,Techno (Peak Time / Driving),G Minor,Nothing But,317196,,"Nothing But... Techno Groovers, Vol. 19"
2024-01-12T05:36:17-07:00,Winter Jams,The Trip (UK),130,2023-08-11,Tech House,Db Major,Tessellate,350000,,Pacific Vision
2024-01-12T05:36:17-07:00,Winter Jams,"Didier Sinclair,DJ Chris Pi",127,1999-12-07,House,Bb Minor,Serial Records,453400,,Groove 2 Me
2024-01-12T05:36:17-07:00,Winter Jams,Theo Kottis,135,2023-11-29,House,Bb Major,Dekmantel,342034,,Lighthouse
2024-01-12T05:36:17-07:00,Winter Jams,DJ Void,132,2023-12-01,House,Db Minor,Tessellate,380690,Rob Amboule,Dimensions
2024-01-12T05:36:17-07:00,Winter Jams,Brain Dancing,130,2023-12-29,Indie Dance,E Minor,CB90 Dance Recordings,371076,Kieran Apter,Tell Tail EP (The Remixes)
2024-01-12T05:36:17-07:00,Winter Jams,Namby Pamby,125,2017-04-14,House,E Minor,Extreme Records,315156,,Girlz!
2024-01-12T05:36:17-07:00,Winter Jams,Brain Dancing,124,2023-12-29,Indie Dance,G Minor,CB90 Dance Recordings,297096,Pentland Park,Tell Tail EP (The Remixes)
2024-01-12T05:36:17-07:00,Winter Jams,Frits Wentink,125,2023-09-08,Deep House,Eb Minor,Wolf Music Recordings,369340,,Remember That Feeling
2024-01-12T05:36:17-07:00,Winter Jams,Hercules & Love Affair,118,2023-07-14,House,Db Minor,Defected,618393,Luke Solomon,House Masters - Luke Solomon Sampler
